storm_name,datetime,longitude_t,latitude_t,wind_speed_t,wind_direction_t,pressure_t,humidity_t,sea_surface_temp_t,month,longitude_t+1,latitude_t+1
Amphan,2020-05-16 00:00:00,99.87124566147781,18.90316024920964,261.1268647667307,62.20006754683929,914.5558233993221,64.90607562147606,27.17910647723959,5,99.41294880348238,19.07770690620831
Amphan,2020-05-16 00:48:19,99.41294880348238,19.07770690620831,213.67583736389173,246.80387887949558,923.6599829108637,75.93814022456942,29.58388712268086,5,99.88329448212218,18.734350325599348
Amphan,2020-05-16 01:36:38,99.88329448212218,18.734350325599348,164.1430093038672,120.5690627737005,941.724203833471,90.90039473316185,26.57789656858372,5,100.1161888955234,18.249276900395266
Amphan,2020-05-16 02:24:57,100.1161888955234,18.249276900395266,221.1867141854461,320.81318915046603,984.0083563077158,77.08094967445851,29.784710439888006,5,100.66740575428403,17.90818056362452
Amphan,2020-05-16 03:13:17,100.66740575428403,17.90818056362452,255.96589923480448,135.54730912018684,984.8532517145533,62.01972074569407,26.82936806851451,5,101.19631051879902,18.173320626154123
Amphan,2020-05-16 04:01:36,101.19631051879902,18.173320626154123,168.7482796672118,202.6718793196126,1001.7429132357578,99.4088787634044,28.37072281372711,5,101.07251607011612,17.928294828035803
Amphan,2020-05-16 04:49:55,101.07251607011612,17.928294828035803,210.6365485619206,264.61638480683865,986.3303520887204,68.52283187073738,30.46183229141156,5,100.93883814023407,18.41566938373022
Amphan,2020-05-16 05:38:15,100.93883814023407,18.41566938373022,263.9087369176249,40.89831590997473,937.3294782872338,64.72877762636844,26.297244409036857,5,100.76980387737687,18.625203356370346
Amphan,2020-05-16 06:26:34,100.76980387737687,18.625203356370346,183.85870987739213,222.1103399907306,905.2377107350163,66.87373780591855,31.014153249770406,5,101.15124977991346,18.675811883926897
Amphan,2020-05-16 07:14:53,101.15124977991346,18.675811883926897,60.544691372411734,39.762495101311046,964.8903637688663,85.40799487787142,27.233963243846855,5,100.76638754381578,18.345443165901834
Amphan,2020-05-16 08:03:13,100.76638754381578,18.345443165901834,241.73156334367604,19.775894051217993,993.8326457742244,86.65745729787608,29.373692122104995,5,100.66182087673539,18.458735010782867
